Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
2021-09-13,Antigua and Barbuda,,2297,0,48
2021-09-14,Antigua and Barbuda,,2304,0,48
2021-09-15,Antigua and Barbuda,,2304,0,48
2021-09-16,Antigua and Barbuda,,2304,0,48
2021-09-17,Antigua and Barbuda,,2603,0,55
2021-09-18,Antigua and Barbuda,,2603,0,55
2021-09-19,Antigua and Barbuda,,2603,0,55
2021-09-20,Antigua and Barbuda,,2603,0,55
2021-09-21,Antigua and Barbuda,,2603,0,55
2021-09-22,Antigua and Barbuda,,2625,0,57
2021-09-23,Antigua and Barbuda,,2815,0,63
2021-09-24,Antigua and Barbuda,,2815,0,63
2021-09-25,Antigua and Barbuda,,2902,0,64
2021-09-26,Antigua and Barbuda,,2923,0,64
2021-09-27,Antigua and Barbuda,,2923,0,64
2021-09-28,Antigua and Barbuda,,3160,0,76
2021-09-29,Antigua and Barbuda,,3188,0,76
2021-09-30,Antigua and Barbuda,,3231,0,79
2021-10-01,Antigua and Barbuda,,3336,0,81
2021-10-02,Antigua and Barbuda,,3403,0,84
2021-10-03,Antigua and Barbuda,,3503,0,85
2021-10-04,Antigua and Barbuda,,3503,0,85
2021-10-05,Antigua and Barbuda,,3518,0,85
2021-10-06,Antigua and Barbuda,,3581,0,87
2021-10-07,Antigua and Barbuda,,3663,0,88
2021-10-08,Antigua and Barbuda,,3678,0,91
2021-10-09,Antigua and Barbuda,,3738,0,91
2021-10-10,Antigua and Barbuda,,3750,0,93
2021-10-11,Antigua and Barbuda,,3750,0,93
2021-10-12,Antigua and Barbuda,,3772,0,93
2021-10-13,Antigua and Barbuda,,3817,0,93
2021-10-14,Antigua and Barbuda,,3830,0,93
2021-10-15,Antigua and Barbuda,,3858,0,93
2021-10-16,Antigua and Barbuda,,3888,0,95
2021-10-17,Antigua and Barbuda,,3888,0,95
2021-10-18,Antigua and Barbuda,,3918,0,95
2021-10-19,Antigua and Barbuda,,3918,0,95
2021-10-20,Antigua and Barbuda,,3939,0,97
2021-10-21,Antigua and Barbuda,,3984,0,97
2021-10-22,Antigua and Barbuda,,3994,0,97
2021-10-23,Antigua and Barbuda,,4019,0,99
2021-10-24,Antigua and Barbuda,,4019,0,99
2021-10-25,Antigua and Barbuda,,4031,0,99
2021-10-26,Antigua and Barbuda,,4031,0,99
2021-10-27,Antigua and Barbuda,,4036,0,102
2021-10-28,Antigua and Barbuda,,4040,0,102
2021-10-29,Antigua and Barbuda,,4040,0,102
2021-10-30,Antigua and Barbuda,,4058,0,102
2021-10-31,Antigua and Barbuda,,4058,0,102
2021-11-01,Antigua and Barbuda,,4062,0,102
2021-11-02,Antigua and Barbuda,,4069,0,102
2021-11-03,Antigua and Barbuda,,4069,0,102
2021-11-04,Antigua and Barbuda,,4072,0,104
2021-11-05,Antigua and Barbuda,,4078,0,104
2021-11-06,Antigua and Barbuda,,4091,0,105
2021-11-07,Antigua and Barbuda,,4091,0,105
2021-11-08,Antigua and Barbuda,,4091,0,105
2021-11-09,Antigua and Barbuda,,4091,0,105
2021-11-10,Antigua and Barbuda,,4102,0,105
2021-11-11,Antigua and Barbuda,,4102,0,105
2021-11-12,Antigua and Barbuda,,4106,0,106
2021-11-13,Antigua and Barbuda,,4118,0,107
2021-11-14,Antigua and Barbuda,,4118,0,107
2021-11-15,Antigua and Barbuda,,4118,0,107
2021-11-16,Antigua and Barbuda,,4122,0,107
2021-11-17,Antigua and Barbuda,,4129,0,108
2021-11-18,Antigua and Barbuda,,4129,0,108
2021-11-19,Antigua and Barbuda,,4131,0,108
2021-11-20,Antigua and Barbuda,,4135,0,108
2021-11-21,Antigua and Barbuda,,4135,0,108
2021-11-22,Antigua and Barbuda,,4136,0,117
2021-11-23,Antigua and Barbuda,,4138,0,117
2021-11-24,Antigua and Barbuda,,4138,0,117
2021-11-25,Antigua and Barbuda,,4141,0,117
2021-11-26,Antigua and Barbuda,,4141,0,117
2021-11-27,Antigua and Barbuda,,4141,0,117
2021-11-28,Antigua and Barbuda,,4141,0,117
2021-11-29,Antigua and Barbuda,,4141,0,117
2021-11-30,Antigua and Barbuda,,4141,0,117
2021-12-01,Antigua and Barbuda,,4141,0,117
2021-12-02,Antigua and Barbuda,,4141,0,117
2021-12-03,Antigua and Barbuda,,4146,0,117
2021-12-04,Antigua and Barbuda,,4147,0,117
2021-12-05,Antigua and Barbuda,,4147,0,117
2021-12-06,Antigua and Barbuda,,4148,0,117
2021-12-07,Antigua and Barbuda,,4148,0,117
2021-12-08,Antigua and Barbuda,,4151,0,117
2021-12-09,Antigua and Barbuda,,4151,0,117
2021-12-10,Antigua and Barbuda,,4159,0,117
2021-12-11,Antigua and Barbuda,,4159,0,117
2021-12-12,Antigua and Barbuda,,4162,0,117
2021-12-13,Antigua and Barbuda,,4162,0,117
2021-12-14,Antigua and Barbuda,,4177,0,117
2021-12-15,Antigua and Barbuda,,4177,0,117
2021-12-16,Antigua and Barbuda,,4178,0,117
2021-12-17,Antigua and Barbuda,,4186,0,117
2021-12-18,Antigua and Barbuda,,4198,0,117
2021-12-19,Antigua and Barbuda,,4198,0,117
2021-12-20,Antigua and Barbuda,,4198,0,117
2021-12-21,Antigua and Barbuda,,4201,0,117
2021-12-22,Antigua and Barbuda,,4205,0,117
2021-12-23,Antigua and Barbuda,,4216,0,118
2021-12-24,Antigua and Barbuda,,4216,0,118
2021-12-25,Antigua and Barbuda,,4236,0,118
2021-12-26,Antigua and Barbuda,,4236,0,118
2021-12-27,Antigua and Barbuda,,4259,0,118
2021-12-28,Antigua and Barbuda,,4259,0,118
2021-12-29,Antigua and Barbuda,,4259,0,118
2021-12-30,Antigua and Barbuda,,4283,0,119
2021-12-31,Antigua and Barbuda,,4283,0,119
2022-01-01,Antigua and Barbuda,,4283,0,119
2022-01-02,Antigua and Barbuda,,4283,0,119
2022-01-03,Antigua and Barbuda,,4283,0,119
2022-01-04,Antigua and Barbuda,,4486,0,119
2022-01-05,Antigua and Barbuda,,4486,0,119
2022-01-06,Antigua and Barbuda,,4715,0,119
2022-01-07,Antigua and Barbuda,,4715,0,119
2022-01-08,Antigua and Barbuda,,4844,0,119
2022-01-09,Antigua and Barbuda,,5058,0,120
2022-01-10,Antigua and Barbuda,,5058,0,120
2022-01-11,Antigua and Barbuda,,5058,0,120
2022-01-12,Antigua and Barbuda,,5214,0,120
2022-01-13,Antigua and Barbuda,,5214,0,120
2022-01-14,Antigua and Barbuda,,5246,0,120
2022-01-15,Antigua and Barbuda,,5321,0,120
2022-01-16,Antigua and Barbuda,,5321,0,120
2022-01-17,Antigua and Barbuda,,5321,0,120
2022-01-18,Antigua and Barbuda,,5346,0,121
2022-01-19,Antigua and Barbuda,,5741,0,121
2022-01-20,Antigua and Barbuda,,5741,0,121
2022-01-21,Antigua and Barbuda,,5815,0,122
2022-01-22,Antigua and Barbuda,,5931,0,122
2022-01-23,Antigua and Barbuda,,5931,0,122
2022-01-24,Antigua and Barbuda,,6023,0,122
2022-01-25,Antigua and Barbuda,,6023,0,122
2022-01-26,Antigua and Barbuda,,6442,0,126
2022-01-27,Antigua and Barbuda,,6524,0,127
2022-01-28,Antigua and Barbuda,,6558,0,127
2022-01-29,Antigua and Barbuda,,6558,0,127
2022-01-30,Antigua and Barbuda,,6558,0,127
2022-01-31,Antigua and Barbuda,,6627,0,127
2022-02-01,Antigua and Barbuda,,6627,0,127
2022-02-02,Antigua and Barbuda,,6732,0,127
2022-02-03,Antigua and Barbuda,,6732,0,127
2022-02-04,Antigua and Barbuda,,6732,0,127
2022-02-05,Antigua and Barbuda,,6732,0,127
2022-02-06,Antigua and Barbuda,,6853,0,131
2022-02-07,Antigua and Barbuda,,6853,0,131
2022-02-08,Antigua and Barbuda,,6853,0,131
2022-02-09,Antigua and Barbuda,,6853,0,131
2022-02-10,Antigua and Barbuda,,7321,0,134
2022-02-11,Antigua and Barbuda,,7331,0,134
2022-02-12,Antigua and Barbuda,,7331,0,134
2022-02-13,Antigua and Barbuda,,7331,0,134
2022-02-14,Antigua and Barbuda,,7331,0,134
2022-02-15,Antigua and Barbuda,,7342,0,134
2022-02-16,Antigua and Barbuda,,7395,0,135
2022-02-17,Antigua and Barbuda,,7395,0,135
2022-02-18,Antigua and Barbuda,,7400,0,135
2022-02-19,Antigua and Barbuda,,7408,0,135
2022-02-20,Antigua and Barbuda,,7408,0,135
2022-02-21,Antigua and Barbuda,,7408,0,135
2022-02-22,Antigua and Barbuda,,7408,0,135
2022-02-23,Antigua and Barbuda,,7429,0,135
2022-02-24,Antigua and Barbuda,,7435,0,135
2022-02-25,Antigua and Barbuda,,7437,0,135
2022-02-26,Antigua and Barbuda,,7437,0,135
2022-02-27,Antigua and Barbuda,,7437,0,135
2022-02-28,Antigua and Barbuda,,7437,0,135
2022-03-01,Antigua and Barbuda,,7447,0,135
2022-03-02,Antigua and Barbuda,,7449,0,135
2022-03-03,Antigua and Barbuda,,7449,0,135
2022-03-04,Antigua and Barbuda,,7449,0,135
2022-03-05,Antigua and Barbuda,,7455,0,135
2022-03-06,Antigua and Barbuda,,7455,0,135
2022-03-07,Antigua and Barbuda,,7455,0,135
2022-03-08,Antigua and Barbuda,,7455,0,135
2022-03-09,Antigua and Barbuda,,7461,0,135
2022-03-10,Antigua and Barbuda,,7461,0,135
2022-03-11,Antigua and Barbuda,,7466,0,135
2022-03-12,Antigua and Barbuda,,7466,0,135
2022-03-13,Antigua and Barbuda,,7466,0,135
2022-03-14,Antigua and Barbuda,,7466,0,135
2022-03-15,Antigua and Barbuda,,7470,0,135
2022-03-16,Antigua and Barbuda,,7470,0,135
2022-03-17,Antigua and Barbuda,,7470,0,135
2022-03-18,Antigua and Barbuda,,7470,0,135
2022-03-19,Antigua and Barbuda,,7473,0,135
2022-03-20,Antigua and Barbuda,,7473,0,135
2022-03-21,Antigua and Barbuda,,7473,0,135
2022-03-22,Antigua and Barbuda,,7473,0,135
2022-03-23,Antigua and Barbuda,,7482,0,135
2022-03-24,Antigua and Barbuda,,7482,0,135
2022-03-25,Antigua and Barbuda,,7482,0,135
2022-03-26,Antigua and Barbuda,,7482,0,135
2022-03-27,Antigua and Barbuda,,7485,0,135
2022-03-28,Antigua and Barbuda,,7491,0,135
2022-03-29,Antigua and Barbuda,,7491,0,135
2022-03-30,Antigua and Barbuda,,7491,0,135
2022-03-31,Antigua and Barbuda,,7491,0,135
2022-04-01,Antigua and Barbuda,,7493,0,135
2022-04-02,Antigua and Barbuda,,7493,0,135
2022-04-03,Antigua and Barbuda,,7493,0,135
2022-04-04,Antigua and Barbuda,,7493,0,135
2022-04-05,Antigua and Barbuda,,7493,0,135
2022-04-06,Antigua and Barbuda,,7493,0,135
2022-04-07,Antigua and Barbuda,,7511,0,135
2022-04-08,Antigua and Barbuda,,7511,0,135
2022-04-09,Antigua and Barbuda,,7511,0,135
2022-04-10,Antigua and Barbuda,,7511,0,135
2022-04-11,Antigua and Barbuda,,7511,0,135
2022-04-12,Antigua and Barbuda,,7523,0,135
2022-04-13,Antigua and Barbuda,,7523,0,135
2022-04-14,Antigua and Barbuda,,7535,0,135
2022-04-15,Antigua and Barbuda,,7535,0,135
2022-04-16,Antigua and Barbuda,,7535,0,135
2020-01-22,Argentina,,0,0,0
2020-01-23,Argentina,,0,0,0
2020-01-24,Argentina,,0,0,0
2020-01-25,Argentina,,0,0,0
2020-01-26,Argentina,,0,0,0
2020-01-27,Argentina,,0,0,0
2020-01-28,Argentina,,0,0,0
2020-01-29,Argentina,,0,0,0
2020-01-30,Argentina,,0,0,0
2020-01-31,Argentina,,0,0,0
2020-02-01,Argentina,,0,0,0
2020-02-02,Argentina,,0,0,0
2020-02-03,Argentina,,0,0,0
2020-02-04,Argentina,,0,0,0
2020-02-05,Argentina,,0,0,0
2020-02-06,Argentina,,0,0,0
2020-02-07,Argentina,,0,0,0
2020-02-08,Argentina,,0,0,0
2020-02-09,Argentina,,0,0,0
2020-02-10,Argentina,,0,0,0
2020-02-11,Argentina,,0,0,0
2020-02-12,Argentina,,0,0,0
2020-02-13,Argentina,,0,0,0
2020-02-14,Argentina,,0,0,0
2020-02-15,Argentina,,0,0,0
2020-02-16,Argentina,,0,0,0
2020-02-17,Argentina,,0,0,0
2020-02-18,Argentina,,0,0,0
2020-02-19,Argentina,,0,0,0
2020-02-20,Argentina,,0,0,0
2020-02-21,Argentina,,0,0,0
2020-02-22,Argentina,,0,0,0
2020-02-23,Argentina,,0,0,0
2020-02-24,Argentina,,0,0,0
2020-02-25,Argentina,,0,0,0
2020-02-26,Argentina,,0,0,0
2020-02-27,Argentina,,0,0,0
2020-02-28,Argentina,,0,0,0
2020-02-29,Argentina,,0,0,0
2020-03-01,Argentina,,0,0,0
2020-03-02,Argentina,,0,0,0
2020-03-03,Argentina,,1,0,0
2020-03-04,Argentina,,1,0,0
2020-03-05,Argentina,,1,0,0
2020-03-06,Argentina,,2,0,0
2020-03-07,Argentina,,8,0,0
2020-03-08,Argentina,,12,0,1
2020-03-09,Argentina,,12,0,1
2020-03-10,Argentina,,17,0,1
2020-03-11,Argentina,,19,0,1
2020-03-12,Argentina,,19,0,1
2020-03-13,Argentina,,31,0,2
2020-03-14,Argentina,,34,1,2
2020-03-15,Argentina,,45,1,2
2020-03-16,Argentina,,56,1,2
2020-03-17,Argentina,,68,3,2
2020-03-18,Argentina,,79,3,2
2020-03-19,Argentina,,97,3,3
2020-03-20,Argentina,,128,3,3
2020-03-21,Argentina,,158,3,4
2020-03-22,Argentina,,266,3,4
2020-03-23,Argentina,,301,3,4
2020-03-24,Argentina,,387,52,6
2020-03-25,Argentina,,387,52,8
2020-03-26,Argentina,,502,63,9
2020-03-27,Argentina,,589,72,13
2020-03-28,Argentina,,690,72,18
2020-03-29,Argentina,,745,72,19
2020-03-30,Argentina,,820,228,23
2020-03-31,Argentina,,1054,240,27
2020-04-01,Argentina,,1054,248,28
2020-04-02,Argentina,,1133,256,36
2020-04-03,Argentina,,1265,266,39
2020-04-04,Argentina,,1451,279,43
2020-04-05,Argentina,,1451,280,44
2020-04-06,Argentina,,1554,325,48
2020-04-07,Argentina,,1628,338,56
2020-04-08,Argentina,,1715,358,63
2020-04-09,Argentina,,1795,365,72
2020-04-10,Argentina,,1975,375,82
2020-04-11,Argentina,,1975,440,83
2020-04-12,Argentina,,2142,468,90
2020-04-13,Argentina,,2208,515,97
2020-04-14,Argentina,,2277,559,102
2020-04-15,Argentina,,2443,596,111
2020-04-16,Argentina,,2571,631,115
2020-04-17,Argentina,,2669,666,123
2020-04-18,Argentina,,2758,685,129
2020-04-19,Argentina,,2839,709,132
2020-04-20,Argentina,,2941,737,136
2020-04-21,Argentina,,3031,840,147
2020-04-22,Argentina,,3144,872,152
2020-04-23,Argentina,,3435,919,165
2020-04-24,Argentina,,3607,976,176
2020-04-25,Argentina,,3780,1030,185
2020-04-26,Argentina,,3892,1107,192
2020-04-27,Argentina,,4003,1140,197
2020-04-28,Argentina,,4127,1162,207
2020-04-29,Argentina,,4285,1192,214
2020-04-30,Argentina,,4428,1256,218
2020-05-01,Argentina,,4532,1292,225
2020-05-02,Argentina,,4681,1320,237
2020-05-03,Argentina,,4783,1354,246
2020-05-04,Argentina,,4887,1442,260
2020-05-05,Argentina,,5020,1472,264
2020-05-06,Argentina,,5208,1524,273
2020-05-07,Argentina,,5371,1601,282
2020-05-08,Argentina,,5611,1659,293
2020-05-09,Argentina,,5776,1728,300
2020-05-10,Argentina,,6034,1757,305
2020-05-11,Argentina,,6278,1837,314
2020-05-12,Argentina,,6563,1862,319
2020-05-13,Argentina,,6879,2266,329
2020-05-14,Argentina,,7134,2385,353
2020-05-15,Argentina,,7479,2497,356
2020-05-16,Argentina,,7805,2534,363
2020-05-17,Argentina,,8068,2569,373
2020-05-18,Argentina,,8371,2625,382
2020-05-19,Argentina,,8809,2872,393
2020-05-20,Argentina,,9283,2933,403
2020-05-21,Argentina,,9931,3032,416
2020-05-22,Argentina,,10649,3062,433
2020-05-23,Argentina,,11353,3530,445
2020-05-24,Argentina,,12076,3732,452
2020-05-25,Argentina,,12628,3999,467
2020-05-26,Argentina,,13228,4167,484
2020-05-27,Argentina,,13933,4349,500
2020-05-28,Argentina,,14702,4617,508
2020-05-29,Argentina,,15419,4788,520
2020-05-30,Argentina,,16214,4788,528
2020-05-31,Argentina,,16851,5336,539
2020-06-01,Argentina,,17415,5521,556
2020-06-02,Argentina,,18319,5709,569
2020-06-03,Argentina,,19268,5896,583
2020-06-04,Argentina,,20197,5993,608
2020-06-05,Argentina,,21037,6088,632
2020-06-06,Argentina,,22020,6180,648
2020-06-07,Argentina,,22794,6909,664
2020-06-08,Argentina,,23620,7305,693
2020-06-09,Argentina,,24761,7568,717
2020-06-10,Argentina,,25987,7991,735
2020-06-11,Argentina,,27373,8332,765
2020-06-12,Argentina,,28764,8743,785
2020-06-13,Argentina,,30295,9083,815
2020-06-14,Argentina,,31577,9564,833
2020-06-15,Argentina,,32785,9891,854
2020-06-16,Argentina,,34159,10174,878
2020-06-17,Argentina,,35552,10512,913
2020-06-18,Argentina,,37510,10721,948
2020-06-19,Argentina,,39570,11851,979
2020-06-20,Argentina,,41204,12206,992
2020-06-21,Argentina,,42785,12728,1011
2020-06-22,Argentina,,44931,13153,1043
2020-06-23,Argentina,,47203,13576,1078
2020-06-24,Argentina,,49851,13816,1116
2020-06-25,Argentina,,52457,14788,1150
2020-06-26,Argentina,,55343,18416,1184
2020-06-27,Argentina,,57744,19143,1207
2020-06-28,Argentina,,59933,20134,1232
2020-06-29,Argentina,,62268,21138,1280
2020-06-30,Argentina,,64530,22028,1307
2020-07-01,Argentina,,67197,23040,1351
2020-07-02,Argentina,,69941,24186,1385
2020-07-03,Argentina,,72786,25224,1437
2020-07-04,Argentina,,75376,25930,1481
2020-07-05,Argentina,,77815,27597,1507
2020-07-06,Argentina,,80447,28531,1582
2020-07-07,Argentina,,83426,30095,1644
2020-07-08,Argentina,,87030,36502,1694
2020-07-09,Argentina,,90693,38313,1720
2020-07-10,Argentina,,94060,38984,1774
2020-07-11,Argentina,,97509,41408,1810
2020-07-12,Argentina,,100166,42694,1845
2020-07-13,Argentina,,103265,44173,1903
2020-07-14,Argentina,,106910,45467,1968
2020-07-15,Argentina,,111146,47298,2050
2020-07-16,Argentina,,114783,49120,2112
2020-07-17,Argentina,,119301,49780,2178
2020-07-18,Argentina,,122524,52607,2220
2020-07-19,Argentina,,126755,54105,2260
2020-07-20,Argentina,,130774,55913,2373
2020-07-21,Argentina,,136118,58598,2490
2020-07-22,Argentina,,141900,60531,2588
2020-07-23,Argentina,,148027,62815,2702
2020-07-24,Argentina,,153520,65447,2807
2020-07-25,Argentina,,158334,68022,2893
2020-07-26,Argentina,,162526,70518,2939
2020-07-27,Argentina,,167416,72575,3059
2020-07-28,Argentina,,173355,75083,3179
2020-07-29,Argentina,,178996,77855,3288
2020-07-30,Argentina,,185373,80596,3441
2020-07-31,Argentina,,191302,83780,3543
2020-08-01,Argentina,,196543,86499,3596
2020-08-02,Argentina,,201919,89026,3648
2020-08-03,Argentina,,206743,91302,3813
2020-08-04,Argentina,,213535,94129,3979
2020-08-05,Argentina,,220682,96948,4106
2020-08-06,Argentina,,228195,99852,4251
2020-08-07,Argentina,,235677,103297,4411
2020-08-08,Argentina,,241811,108242,4523
2020-08-09,Argentina,,246499,108242,4606
2020-08-10,Argentina,,253868,108242,4764
2020-08-11,Argentina,,260911,181389,5004
2020-08-12,Argentina,,268574,187283,5213
2020-08-13,Argentina,,276072,192434,5362
2020-08-14,Argentina,,282437,199005,5527
2020-08-15,Argentina,,289100,205697,5637
2020-08-16,Argentina,,294569,211702,5703
2020-08-17,Argentina,,299126,217850,5814
2020-08-18,Argentina,,305966,223531,6048
2020-08-19,Argentina,,312659,228725,6330
2020-08-20,Argentina,,320884,233651,6517
2020-08-21,Argentina,,329043,239806,6730
2020-08-22,Argentina,,336802,245781,6848
2020-08-23,Argentina,,342154,251400,6985
2020-08-24,Argentina,,350867,256789,7366
2020-08-25,Argentina,,359638,263202,7563
2020-08-26,Argentina,,370188,268801,7839
2020-08-27,Argentina,,380292,274458,8050
2020-08-28,Argentina,,392009,280165,8271
2020-08-29,Argentina,,401239,287220,8353
2020-08-30,Argentina,,408426,294007,8457
2020-08-31,Argentina,,417735,301195,8660
2020-09-01,Argentina,,428239,308376,8919
2020-09-02,Argentina,,439172,315530,9118
2020-09-03,Argentina,,451198,322461,9361
2020-09-04,Argentina,,461882,331621,9623
2020-09-05,Argentina,,471806,340381,9739
2020-09-06,Argentina,,478792,349132,9859
2020-09-07,Argentina,,488007,357388,10129
2020-09-08,Argentina,,500034,366590,10405
2020-09-09,Argentina,,512293,382490,10658
2020-09-10,Argentina,,524198,390098,10907
2020-09-11,Argentina,,535705,400121,11148
2020-09-12,Argentina,,546481,409771,11263
2020-09-13,Argentina,,555537,419513,11352
2020-09-14,Argentina,,565446,428953,11667
2020-09-15,Argentina,,577338,438883,11852
2020-09-16,Argentina,,589012,448263,12116
2020-09-17,Argentina,,601713,456347,12460
2020-09-18,Argentina,,613658,467286,12656
2020-09-19,Argentina,,622934,478077,12799
2020-09-20,Argentina,,631365,488231,13053
2020-09-21,Argentina,,640147,508563,13482
2020-09-22,Argentina,,652174,517228,13952
2020-09-23,Argentina,,664799,525486,14376
2020-09-24,Argentina,,678266,536589,14766
2020-09-25,Argentina,,691235,546924,15208
2020-09-26,Argentina,,702484,556489,15543
2020-09-27,Argentina,,711325,565935,15749
2020-09-28,Argentina,,723132,576715,16113
2020-09-29,Argentina,,736609,585857,16519
2020-09-30,Argentina,,751001,594645,16937
2020-10-01,Argentina,,765002,603140,20288
2020-10-02,Argentina,,779689,614515,20599
2020-10-03,Argentina,,790818,626114,20795
2020-10-04,Argentina,,798486,636672,21018
2020-10-05,Argentina,,809728,649017,21468
2020-10-06,Argentina,,824468,660272,21827
2020-10-07,Argentina,,840915,670725,22226
2020-10-08,Argentina,,856369,684844,22710
2020-10-09,Argentina,,871468,697141,23225
2020-10-10,Argentina,,883882,709464,23581
2020-10-11,Argentina,,894206,721380,23868
2020-10-12,Argentina,,903730,732582,24186
2020-10-13,Argentina,,917035,742235,24572
2020-10-14,Argentina,,931967,751146,24921
2020-10-15,Argentina,,949063,764859,25342
2020-10-16,Argentina,,965609,778501,25723
2020-10-17,Argentina,,979119,791174,26107
2020-10-18,Argentina,,989680,803965,26267
2020-10-19,Argentina,,1002662,803965,26716
2020-10-20,Argentina,,1018999,829647,27100
2020-10-21,Argentina,,1037325,840520,27519
2020-10-22,Argentina,,1053650,851854,27957
2020-10-23,Argentina,,1069368,866695,28338
2020-10-24,Argentina,,1081336,881113,28613
2020-10-25,Argentina,,1090589,894819,28896
2020-10-26,Argentina,,1102301,909586,29301
2020-10-27,Argentina,,1116609,921344,29730
2020-10-28,Argentina,,1130533,931147,30071
2020-10-29,Argentina,,1143800,946134,30442
2020-10-30,Argentina,,1157179,961101,30792
2020-10-31,Argentina,,1166924,973939,31002
2020-11-01,Argentina,,1173533,985316,31140
2020-11-02,Argentina,,1183131,998016,31623
2020-11-03,Argentina,,1195276,1009278,32052
2020-11-04,Argentina,,1205928,1017647,32520
2020-11-05,Argentina,,1217028,1030137,32766
2020-11-06,Argentina,,1228814,1042237,33136
2020-11-07,Argentina,,1236851,1053313,33348
2020-11-08,Argentina,,1242182,1062911,33560
2020-11-09,Argentina,,1250499,1073577,33907
2020-11-10,Argentina,,1262476,1081897,34183
2020-11-11,Argentina,,1273356,1081897,34531
2020-11-12,Argentina,,1284519,1100180,34782
2020-11-13,Argentina,,1296378,1110477,35045
2020-11-14,Argentina,,1304846,1119366,35307
2020-11-15,Argentina,,1310491,1129102,35436
2020-11-16,Argentina,,1318384,1140196,35727
2020-11-17,Argentina,,1329005,1148833,36106
2020-11-18,Argentina,,1339337,1156474,36347
2020-11-19,Argentina,,1349434,1167514,36532
2020-11-20,Argentina,,1359042,1177819,36790
2020-11-21,Argentina,,1366182,1187053,36902
2020-11-22,Argentina,,1370366,1195492,37002
2020-11-23,Argentina,,1374631,1203800,37122
2020-11-24,Argentina,,1381795,1210634,37432
2020-11-25,Argentina,,1390388,1217284,37714
2020-11-26,Argentina,,1399431,1226662,37941
2020-11-27,Argentina,,1407277,1235257,38216
2020-11-28,Argentina,,1413375,1242877,38322
2020-11-29,Argentina,,1418807,1249843,38473
2020-11-30,Argentina,,1424533,1257227,38730
2020-12-01,Argentina,,1432570,1263251,38928
2020-12-02,Argentina,,1440103,1268358,39156
2020-12-03,Argentina,,1447732,1274675,39305
2020-12-04,Argentina,,1454631,1281955,39512
2020-12-05,Argentina,,1459832,1288785,39632
2020-12-06,Argentina,,1463110,1294692,39770
2020-12-07,Argentina,,1466309,1300696,39888
2020-12-08,Argentina,,1469919,1305587,40009
2020-12-09,Argentina,,1475222,1311488,40222
2020-12-10,Argentina,,1482216,1318187,40431
2020-12-11,Argentina,,1489328,1324792,40606
2020-12-12,Argentina,,1494602,1330160,40668
2020-12-13,Argentina,,1498160,1335317,40766
2020-12-14,Argentina,,1503222,1340120,41041
2020-12-15,Argentina,,1510203,1344300,41204
2020-12-16,Argentina,,1517046,1347914,41365
2020-12-17,Argentina,,1524372,1352556,41534
2020-12-18,Argentina,,1531374,1356755,41672
2020-12-19,Argentina,,1537169,1362617,41763
2020-12-20,Argentina,,1541285,1368346,41813
2020-12-21,Argentina,,1547138,1374401,41997
2020-12-22,Argentina,,1555279,1379726,42254
2020-12-23,Argentina,,1563865,1384277,42314
2020-12-24,Argentina,,1563865,1384277,42314
2020-12-25,Argentina,,1574554,1384277,42422
2020-12-26,Argentina,,1578267,1402227,42501
